,date,temperature_2m_max
3033,2018-04-21 08:00:00+00:00,87.53
3034,2018-04-22 08:00:00+00:00,85.46001
3035,2018-04-23 08:00:00+00:00,82.4
3036,2018-04-24 08:00:00+00:00,77.72
3037,2018-04-25 08:00:00+00:00,74.93
3038,2018-04-26 08:00:00+00:00,74.39
3039,2018-04-27 08:00:00+00:00,73.76
3040,2018-04-28 08:00:00+00:00,74.03
3041,2018-04-29 08:00:00+00:00,72.77
3042,2018-04-30 08:00:00+00:00,68.81
3043,2018-05-01 08:00:00+00:00,62.510002
3044,2018-05-02 08:00:00+00:00,65.84
3045,2018-05-03 08:00:00+00:00,74.119995
3046,2018-05-04 08:00:00+00:00,92.3
3047,2018-05-05 08:00:00+00:00,93.2
3048,2018-05-06 08:00:00+00:00,85.01
3049,2018-05-07 08:00:00+00:00,81.95
3050,2018-05-08 08:00:00+00:00,81.14
3051,2018-05-09 08:00:00+00:00,80.69
3052,2018-05-10 08:00:00+00:00,77.99
3053,2018-05-11 08:00:00+00:00,70.61
3054,2018-05-12 08:00:00+00:00,68.09
3055,2018-05-13 08:00:00+00:00,72.05
3056,2018-05-14 08:00:00+00:00,70.43
3057,2018-05-15 08:00:00+00:00,73.76
3058,2018-05-16 08:00:00+00:00,76.1
3059,2018-05-17 08:00:00+00:00,74.84
3060,2018-05-18 08:00:00+00:00,75.02
3061,2018-05-19 08:00:00+00:00,75.74
3062,2018-05-20 08:00:00+00:00,74.93
3063,2018-05-21 08:00:00+00:00,68.54
3064,2018-05-22 08:00:00+00:00,72.32
3065,2018-05-23 08:00:00+00:00,72.14
3066,2018-05-24 08:00:00+00:00,69.53
3067,2018-05-25 08:00:00+00:00,69.53
3068,2018-05-26 08:00:00+00:00,73.31
3069,2018-05-27 08:00:00+00:00,77.72
3070,2018-05-28 08:00:00+00:00,78.71
3071,2018-05-29 08:00:00+00:00,78.619995
3072,2018-05-30 08:00:00+00:00,75.65
3073,2018-05-31 08:00:00+00:00,74.39
3074,2018-06-01 08:00:00+00:00,78.53
3075,2018-06-02 08:00:00+00:00,84.11
3076,2018-06-03 08:00:00+00:00,86.72
3077,2018-06-04 08:00:00+00:00,82.4
3078,2018-06-05 08:00:00+00:00,77.630005
3079,2018-06-06 08:00:00+00:00,77.09
3080,2018-06-07 08:00:00+00:00,78.53
3081,2018-06-08 08:00:00+00:00,85.189995
3082,2018-06-09 08:00:00+00:00,84.47
3083,2018-06-10 08:00:00+00:00,82.31
3084,2018-06-11 08:00:00+00:00,86.18
3085,2018-06-12 08:00:00+00:00,88.78999
3086,2018-06-13 08:00:00+00:00,86.53999
3087,2018-06-14 08:00:00+00:00,91.67
3088,2018-06-15 08:00:00+00:00,83.66
3089,2018-06-16 08:00:00+00:00,74.75
3090,2018-06-17 08:00:00+00:00,71.15
3091,2018-06-18 08:00:00+00:00,74.57
3092,2018-06-19 08:00:00+00:00,81.23
3093,2018-06-20 08:00:00+00:00,83.75
3094,2018-06-21 08:00:00+00:00,83.21001
3095,2018-06-22 08:00:00+00:00,84.38
3096,2018-06-23 08:00:00+00:00,77.81
3097,2018-06-24 08:00:00+00:00,80.96
3098,2018-06-25 08:00:00+00:00,79.52
3099,2018-06-26 08:00:00+00:00,80.33
3100,2018-06-27 08:00:00+00:00,83.57
3101,2018-06-28 08:00:00+00:00,82.04
3102,2018-06-29 08:00:00+00:00,79.25
3103,2018-06-30 08:00:00+00:00,80.78
3104,2018-07-01 08:00:00+00:00,82.22
3105,2018-07-02 08:00:00+00:00,79.34
3106,2018-07-03 08:00:00+00:00,80.06
3107,2018-07-04 08:00:00+00:00,83.119995
3108,2018-07-05 08:00:00+00:00,93.65
3109,2018-07-06 08:00:00+00:00,113.18
3110,2018-07-07 08:00:00+00:00,105.62
3111,2018-07-08 08:00:00+00:00,100.22
3112,2018-07-09 08:00:00+00:00,96.26
3113,2018-07-10 08:00:00+00:00,93.28999
3114,2018-07-11 08:00:00+00:00,90.770004
3115,2018-07-12 08:00:00+00:00,91.13
3116,2018-07-13 08:00:00+00:00,89.060005
3117,2018-07-14 08:00:00+00:00,89.689995
3118,2018-07-15 08:00:00+00:00,90.41
3119,2018-07-16 08:00:00+00:00,89.15
3120,2018-07-17 08:00:00+00:00,88.7
3121,2018-07-18 08:00:00+00:00,89.6
3122,2018-07-19 08:00:00+00:00,88.61
3123,2018-07-20 08:00:00+00:00,83.119995
3124,2018-07-21 08:00:00+00:00,84.92
3125,2018-07-22 08:00:00+00:00,90.59
3126,2018-07-23 08:00:00+00:00,98.96001
3127,2018-07-24 08:00:00+00:00,99.14
3128,2018-07-25 08:00:00+00:00,97.7
3129,2018-07-26 08:00:00+00:00,93.74
3130,2018-07-27 08:00:00+00:00,90.95
3131,2018-07-28 08:00:00+00:00,88.25
3132,2018-07-29 08:00:00+00:00,92.12
3133,2018-07-30 08:00:00+00:00,91.939995
3134,2018-07-31 08:00:00+00:00,93.020004
3135,2018-08-01 08:00:00+00:00,92.84
3136,2018-08-02 08:00:00+00:00,91.939995
3137,2018-08-03 08:00:00+00:00,93.2
3138,2018-08-04 08:00:00+00:00,93.11
3139,2018-08-05 08:00:00+00:00,94.37
3140,2018-08-06 08:00:00+00:00,97.520004
3141,2018-08-07 08:00:00+00:00,100.03999
3142,2018-08-08 08:00:00+00:00,98.33
3143,2018-08-09 08:00:00+00:00,102.38
3144,2018-08-10 08:00:00+00:00,93.83
3145,2018-08-11 08:00:00+00:00,90.5
3146,2018-08-12 08:00:00+00:00,89.78
3147,2018-08-13 08:00:00+00:00,88.78999
3148,2018-08-14 08:00:00+00:00,84.560005
3149,2018-08-15 08:00:00+00:00,88.16
3150,2018-08-16 08:00:00+00:00,89.689995
3151,2018-08-17 08:00:00+00:00,88.7
3152,2018-08-18 08:00:00+00:00,89.6
3153,2018-08-19 08:00:00+00:00,90.41
3154,2018-08-20 08:00:00+00:00,89.24
3155,2018-08-21 08:00:00+00:00,88.520004
3156,2018-08-22 08:00:00+00:00,85.91
3157,2018-08-23 08:00:00+00:00,86.45
3158,2018-08-24 08:00:00+00:00,84.83
3159,2018-08-25 08:00:00+00:00,83.75
3160,2018-08-26 08:00:00+00:00,82.94
3161,2018-08-27 08:00:00+00:00,83.119995
3162,2018-08-28 08:00:00+00:00,84.020004
3163,2018-08-29 08:00:00+00:00,87.89
3164,2018-08-30 08:00:00+00:00,90.05
3165,2018-08-31 08:00:00+00:00,87.71001
3166,2018-09-01 08:00:00+00:00,85.64
3167,2018-09-02 08:00:00+00:00,84.65
3168,2018-09-03 08:00:00+00:00,83.57
3169,2018-09-04 08:00:00+00:00,83.21001
3170,2018-09-05 08:00:00+00:00,81.32
3171,2018-09-06 08:00:00+00:00,83.03
3172,2018-09-07 08:00:00+00:00,88.34
3173,2018-09-08 08:00:00+00:00,93.92
3174,2018-09-09 08:00:00+00:00,93.38
3175,2018-09-10 08:00:00+00:00,88.34
3176,2018-09-11 08:00:00+00:00,84.020004
3177,2018-09-12 08:00:00+00:00,84.92
3178,2018-09-13 08:00:00+00:00,88.520004
3179,2018-09-14 08:00:00+00:00,94.55
3180,2018-09-15 08:00:00+00:00,87.8
3181,2018-09-16 08:00:00+00:00,88.97
3182,2018-09-17 08:00:00+00:00,88.25
3183,2018-09-18 08:00:00+00:00,86.45
3184,2018-09-19 08:00:00+00:00,84.11
3185,2018-09-20 08:00:00+00:00,85.46001
3186,2018-09-21 08:00:00+00:00,83.66
3187,2018-09-22 08:00:00+00:00,87.71001
3188,2018-09-23 08:00:00+00:00,82.67
3189,2018-09-24 08:00:00+00:00,79.34
3190,2018-09-25 08:00:00+00:00,80.69
3191,2018-09-26 08:00:00+00:00,85.46001
3192,2018-09-27 08:00:00+00:00,87.979996
3193,2018-09-28 08:00:00+00:00,83.84
3194,2018-09-29 08:00:00+00:00,82.49
3195,2018-09-30 08:00:00+00:00,86.53999
3196,2018-10-01 08:00:00+00:00,92.84
3197,2018-10-02 08:00:00+00:00,80.33
3198,2018-10-03 08:00:00+00:00,77.18
3199,2018-10-04 08:00:00+00:00,74.75
3200,2018-10-05 08:00:00+00:00,74.39
3201,2018-10-06 08:00:00+00:00,75.2
3202,2018-10-07 08:00:00+00:00,75.83
3203,2018-10-08 08:00:00+00:00,74.66
3204,2018-10-09 08:00:00+00:00,74.48
3205,2018-10-10 08:00:00+00:00,72.77
3206,2018-10-11 08:00:00+00:00,75.380005
3207,2018-10-12 08:00:00+00:00,83.3
3208,2018-10-13 08:00:00+00:00,68.81
3209,2018-10-14 08:00:00+00:00,72.68
3210,2018-10-15 08:00:00+00:00,78.71
3211,2018-10-16 08:00:00+00:00,81.5
3212,2018-10-17 08:00:00+00:00,83.03
3213,2018-10-18 08:00:00+00:00,86.63
3214,2018-10-19 08:00:00+00:00,89.96001
3215,2018-10-20 08:00:00+00:00,89.87
3216,2018-10-21 08:00:00+00:00,82.85
3217,2018-10-22 08:00:00+00:00,79.61
3218,2018-10-23 08:00:00+00:00,78.17
3219,2018-10-24 08:00:00+00:00,81.41
3220,2018-10-25 08:00:00+00:00,83.03
3221,2018-10-26 08:00:00+00:00,88.88
3222,2018-10-27 08:00:00+00:00,86.72
3223,2018-10-28 08:00:00+00:00,82.49
3224,2018-10-29 08:00:00+00:00,78.35
3225,2018-10-30 08:00:00+00:00,74.39
3226,2018-10-31 08:00:00+00:00,80.06
3227,2018-11-01 08:00:00+00:00,83.57
3228,2018-11-02 08:00:00+00:00,88.34
3229,2018-11-03 08:00:00+00:00,88.43
3230,2018-11-04 08:00:00+00:00,84.74
3231,2018-11-05 08:00:00+00:00,78.98
3232,2018-11-06 08:00:00+00:00,75.74
3233,2018-11-07 08:00:00+00:00,73.04
3234,2018-11-08 08:00:00+00:00,79.07
3235,2018-11-09 08:00:00+00:00,82.22
3236,2018-11-10 08:00:00+00:00,79.07
3237,2018-11-11 08:00:00+00:00,77.9
3238,2018-11-12 08:00:00+00:00,77.9
3239,2018-11-13 08:00:00+00:00,75.65
3240,2018-11-14 08:00:00+00:00,78.53
3241,2018-11-15 08:00:00+00:00,80.78
3242,2018-11-16 08:00:00+00:00,76.01
3243,2018-11-17 08:00:00+00:00,72.68
3244,2018-11-18 08:00:00+00:00,73.85
3245,2018-11-19 08:00:00+00:00,74.75
3246,2018-11-20 08:00:00+00:00,73.85
3247,2018-11-21 08:00:00+00:00,71.869995
3248,2018-11-22 08:00:00+00:00,67.55
3249,2018-11-23 08:00:00+00:00,65.93
3250,2018-11-24 08:00:00+00:00,67.01
3251,2018-11-25 08:00:00+00:00,72.86
3252,2018-11-26 08:00:00+00:00,71.69
3253,2018-11-27 08:00:00+00:00,73.22
3254,2018-11-28 08:00:00+00:00,67.91
3255,2018-11-29 08:00:00+00:00,61.519997
3256,2018-11-30 08:00:00+00:00,65.21
3257,2018-12-01 08:00:00+00:00,63.68
3258,2018-12-02 08:00:00+00:00,62.42
3259,2018-12-03 08:00:00+00:00,64.85
3260,2018-12-04 08:00:00+00:00,67.73
3261,2018-12-05 08:00:00+00:00,58.82
3262,2018-12-06 08:00:00+00:00,56.66
3263,2018-12-07 08:00:00+00:00,65.119995
3264,2018-12-08 08:00:00+00:00,69.08
3265,2018-12-09 08:00:00+00:00,69.89
3266,2018-12-10 08:00:00+00:00,66.65
3267,2018-12-11 08:00:00+00:00,66.02
3268,2018-12-12 08:00:00+00:00,64.04
3269,2018-12-13 08:00:00+00:00,72.68
3270,2018-12-14 08:00:00+00:00,67.1
3271,2018-12-15 08:00:00+00:00,68.630005
3272,2018-12-16 08:00:00+00:00,69.619995
3273,2018-12-17 08:00:00+00:00,64.58
3274,2018-12-18 08:00:00+00:00,65.21
3275,2018-12-19 08:00:00+00:00,73.49
3276,2018-12-20 08:00:00+00:00,73.04
3277,2018-12-21 08:00:00+00:00,68.81
3278,2018-12-22 08:00:00+00:00,72.14
3279,2018-12-23 08:00:00+00:00,67.01
3280,2018-12-24 08:00:00+00:00,67.91
3281,2018-12-25 08:00:00+00:00,67.28
3282,2018-12-26 08:00:00+00:00,64.94
3283,2018-12-27 08:00:00+00:00,66.380005
3284,2018-12-28 08:00:00+00:00,61.88
3285,2018-12-29 08:00:00+00:00,62.42
3286,2018-12-30 08:00:00+00:00,64.49
3287,2018-12-31 08:00:00+00:00,63.68
3288,2019-01-01 08:00:00+00:00,60.530003
3289,2019-01-02 08:00:00+00:00,61.79
3290,2019-01-03 08:00:00+00:00,66.47
3291,2019-01-04 08:00:00+00:00,65.84
3292,2019-01-05 08:00:00+00:00,60.89
3293,2019-01-06 08:00:00+00:00,60.62
3294,2019-01-07 08:00:00+00:00,60.17
3295,2019-01-08 08:00:00+00:00,70.43
3296,2019-01-09 08:00:00+00:00,64.94
3297,2019-01-10 08:00:00+00:00,65.66
3298,2019-01-11 08:00:00+00:00,63.68
3299,2019-01-12 08:00:00+00:00,59.0
3300,2019-01-13 08:00:00+00:00,61.43
3301,2019-01-14 08:00:00+00:00,55.22
3302,2019-01-15 08:00:00+00:00,57.739998
3303,2019-01-16 08:00:00+00:00,60.62
3304,2019-01-17 08:00:00+00:00,62.6
3305,2019-01-18 08:00:00+00:00,63.68
3306,2019-01-19 08:00:00+00:00,72.41
3307,2019-01-20 08:00:00+00:00,69.619995
3308,2019-01-21 08:00:00+00:00,59.81
3309,2019-01-22 08:00:00+00:00,63.769997
3310,2019-01-23 08:00:00+00:00,63.68
3311,2019-01-24 08:00:00+00:00,71.06
3312,2019-01-25 08:00:00+00:00,71.69
3313,2019-01-26 08:00:00+00:00,71.15
3314,2019-01-27 08:00:00+00:00,74.3
3315,2019-01-28 08:00:00+00:00,69.53
3316,2019-01-29 08:00:00+00:00,68.36
3317,2019-01-30 08:00:00+00:00,66.11
3318,2019-01-31 08:00:00+00:00,59.45
3319,2019-02-01 08:00:00+00:00,62.69
3320,2019-02-02 08:00:00+00:00,58.280003
3321,2019-02-03 08:00:00+00:00,57.11
3322,2019-02-04 08:00:00+00:00,57.29
3323,2019-02-05 08:00:00+00:00,53.78
3324,2019-02-06 08:00:00+00:00,54.95
3325,2019-02-07 08:00:00+00:00,59.63
3326,2019-02-08 08:00:00+00:00,59.9
3327,2019-02-09 08:00:00+00:00,57.739998
3328,2019-02-10 08:00:00+00:00,54.95
3329,2019-02-11 08:00:00+00:00,59.09
3330,2019-02-12 08:00:00+00:00,65.21
3331,2019-02-13 08:00:00+00:00,55.49
3332,2019-02-14 08:00:00+00:00,60.35
3333,2019-02-15 08:00:00+00:00,57.83
3334,2019-02-16 08:00:00+00:00,59.9
3335,2019-02-17 08:00:00+00:00,55.49
3336,2019-02-18 08:00:00+00:00,57.02
3337,2019-02-19 08:00:00+00:00,56.39
3338,2019-02-20 08:00:00+00:00,54.59
3339,2019-02-21 08:00:00+00:00,56.3
3340,2019-02-22 08:00:00+00:00,59.269997
3341,2019-02-23 08:00:00+00:00,59.63
3342,2019-02-24 08:00:00+00:00,62.33
3343,2019-02-25 08:00:00+00:00,64.67
3344,2019-02-26 08:00:00+00:00,64.04
3345,2019-02-27 08:00:00+00:00,60.89
3346,2019-02-28 08:00:00+00:00,65.93
3347,2019-03-01 08:00:00+00:00,64.67
3348,2019-03-02 08:00:00+00:00,60.71
3349,2019-03-03 08:00:00+00:00,62.239998
3350,2019-03-04 08:00:00+00:00,62.510002
3351,2019-03-05 08:00:00+00:00,64.31
3352,2019-03-06 08:00:00+00:00,60.980003
3353,2019-03-07 08:00:00+00:00,61.16
3354,2019-03-08 08:00:00+00:00,58.730003
3355,2019-03-09 08:00:00+00:00,58.91
3356,2019-03-10 08:00:00+00:00,58.82
3357,2019-03-11 08:00:00+00:00,62.96
3358,2019-03-12 08:00:00+00:00,67.82
3359,2019-03-13 08:00:00+00:00,67.01
3360,2019-03-14 08:00:00+00:00,66.92
3361,2019-03-15 08:00:00+00:00,72.68
3362,2019-03-16 08:00:00+00:00,77.630005
3363,2019-03-17 08:00:00+00:00,81.32
3364,2019-03-18 08:00:00+00:00,76.19
3365,2019-03-19 08:00:00+00:00,68.45
3366,2019-03-20 08:00:00+00:00,62.42
3367,2019-03-21 08:00:00+00:00,58.1
3368,2019-03-22 08:00:00+00:00,65.21
3369,2019-03-23 08:00:00+00:00,64.04
3370,2019-03-24 08:00:00+00:00,67.91
3371,2019-03-25 08:00:00+00:00,71.24
3372,2019-03-26 08:00:00+00:00,69.53
3373,2019-03-27 08:00:00+00:00,68.36
3374,2019-03-28 08:00:00+00:00,66.02
3375,2019-03-29 08:00:00+00:00,69.71
3376,2019-03-30 08:00:00+00:00,77.36
3377,2019-03-31 08:00:00+00:00,83.3
3378,2019-04-01 08:00:00+00:00,82.130005
3379,2019-04-02 08:00:00+00:00,72.68
3380,2019-04-03 08:00:00+00:00,67.01
3381,2019-04-04 08:00:00+00:00,66.29
3382,2019-04-05 08:00:00+00:00,66.92
3383,2019-04-06 08:00:00+00:00,72.05
3384,2019-04-07 08:00:00+00:00,79.61
3385,2019-04-08 08:00:00+00:00,88.34
3386,2019-04-09 08:00:00+00:00,80.6
3387,2019-04-10 08:00:00+00:00,79.79
3388,2019-04-11 08:00:00+00:00,78.17
3389,2019-04-12 08:00:00+00:00,79.43
3390,2019-04-13 08:00:00+00:00,81.23
3391,2019-04-14 08:00:00+00:00,77.27
3392,2019-04-15 08:00:00+00:00,71.96
3393,2019-04-16 08:00:00+00:00,67.01
3394,2019-04-17 08:00:00+00:00,76.369995
3395,2019-04-18 08:00:00+00:00,85.729996
3396,2019-04-19 08:00:00+00:00,77.18
3397,2019-04-20 08:00:00+00:00,65.03
3398,2019-04-21 08:00:00+00:00,70.61
3399,2019-04-22 08:00:00+00:00,73.22
3400,2019-04-23 08:00:00+00:00,79.43
3401,2019-04-24 08:00:00+00:00,82.130005
3402,2019-04-25 08:00:00+00:00,79.43
3403,2019-04-26 08:00:00+00:00,75.83
3404,2019-04-27 08:00:00+00:00,72.41
3405,2019-04-28 08:00:00+00:00,69.89
3406,2019-04-29 08:00:00+00:00,69.44
3407,2019-04-30 08:00:00+00:00,66.47
3408,2019-05-01 08:00:00+00:00,70.79
3409,2019-05-02 08:00:00+00:00,74.48
3410,2019-05-03 08:00:00+00:00,77.81
3411,2019-05-04 08:00:00+00:00,75.74
3412,2019-05-05 08:00:00+00:00,70.880005
3413,2019-05-06 08:00:00+00:00,70.52
3414,2019-05-07 08:00:00+00:00,68.9
3415,2019-05-08 08:00:00+00:00,71.51
3416,2019-05-09 08:00:00+00:00,67.64
3417,2019-05-10 08:00:00+00:00,69.26
3418,2019-05-11 08:00:00+00:00,74.48
3419,2019-05-12 08:00:00+00:00,77.45
3420,2019-05-13 08:00:00+00:00,76.46
3421,2019-05-14 08:00:00+00:00,77.72
3422,2019-05-15 08:00:00+00:00,74.93
3423,2019-05-16 08:00:00+00:00,69.35
3424,2019-05-17 08:00:00+00:00,68.9
3425,2019-05-18 08:00:00+00:00,72.05
3426,2019-05-19 08:00:00+00:00,63.95
3427,2019-05-20 08:00:00+00:00,68.99
3428,2019-05-21 08:00:00+00:00,67.19
3429,2019-05-22 08:00:00+00:00,68.27
3430,2019-05-23 08:00:00+00:00,64.94
3431,2019-05-24 08:00:00+00:00,72.14
3432,2019-05-25 08:00:00+00:00,72.32
3433,2019-05-26 08:00:00+00:00,65.84
3434,2019-05-27 08:00:00+00:00,68.630005
3435,2019-05-28 08:00:00+00:00,73.4
3436,2019-05-29 08:00:00+00:00,78.71
3437,2019-05-30 08:00:00+00:00,80.51
3438,2019-05-31 08:00:00+00:00,77.27
3439,2019-06-01 08:00:00+00:00,74.75
3440,2019-06-02 08:00:00+00:00,73.22
3441,2019-06-03 08:00:00+00:00,74.84
3442,2019-06-04 08:00:00+00:00,78.98
3443,2019-06-05 08:00:00+00:00,80.42
3444,2019-06-06 08:00:00+00:00,79.7
3445,2019-06-07 08:00:00+00:00,77.99
3446,2019-06-08 08:00:00+00:00,82.85
3447,2019-06-09 08:00:00+00:00,88.520004
3448,2019-06-10 08:00:00+00:00,97.520004
3449,2019-06-11 08:00:00+00:00,94.01
3450,2019-06-12 08:00:00+00:00,88.7
3451,2019-06-13 08:00:00+00:00,77.45
3452,2019-06-14 08:00:00+00:00,75.380005
3453,2019-06-15 08:00:00+00:00,78.26
3454,2019-06-16 08:00:00+00:00,76.46
3455,2019-06-17 08:00:00+00:00,76.64
3456,2019-06-18 08:00:00+00:00,76.91
3457,2019-06-19 08:00:00+00:00,77.09
3458,2019-06-20 08:00:00+00:00,76.01
3459,2019-06-21 08:00:00+00:00,71.15
3460,2019-06-22 08:00:00+00:00,76.369995
3461,2019-06-23 08:00:00+00:00,78.8
3462,2019-06-24 08:00:00+00:00,77.72
3463,2019-06-25 08:00:00+00:00,75.56
3464,2019-06-26 08:00:00+00:00,76.64
3465,2019-06-27 08:00:00+00:00,80.6
3466,2019-06-28 08:00:00+00:00,83.39
3467,2019-06-29 08:00:00+00:00,87.08
3468,2019-06-30 08:00:00+00:00,87.62
3469,2019-07-01 08:00:00+00:00,86.810005
3470,2019-07-02 08:00:00+00:00,85.91
3471,2019-07-03 08:00:00+00:00,81.95
3472,2019-07-04 08:00:00+00:00,79.880005
3473,2019-07-05 08:00:00+00:00,81.23
3474,2019-07-06 08:00:00+00:00,84.47
3475,2019-07-07 08:00:00+00:00,79.16
3476,2019-07-08 08:00:00+00:00,78.53
3477,2019-07-09 08:00:00+00:00,81.5
3478,2019-07-10 08:00:00+00:00,83.479996
3479,2019-07-11 08:00:00+00:00,87.08
3480,2019-07-12 08:00:00+00:00,90.86
3481,2019-07-13 08:00:00+00:00,91.13
3482,2019-07-14 08:00:00+00:00,88.34
3483,2019-07-15 08:00:00+00:00,89.060005
3484,2019-07-16 08:00:00+00:00,90.32
3485,2019-07-17 08:00:00+00:00,84.65
3486,2019-07-18 08:00:00+00:00,83.39
3487,2019-07-19 08:00:00+00:00,79.7
3488,2019-07-20 08:00:00+00:00,80.869995
3489,2019-07-21 08:00:00+00:00,86.09
3490,2019-07-22 08:00:00+00:00,91.13
3491,2019-07-23 08:00:00+00:00,101.3
3492,2019-07-24 08:00:00+00:00,96.62
3493,2019-07-25 08:00:00+00:00,90.86
3494,2019-07-26 08:00:00+00:00,94.189995
3495,2019-07-27 08:00:00+00:00,95.53999
3496,2019-07-28 08:00:00+00:00,91.58
3497,2019-07-29 08:00:00+00:00,86.72
3498,2019-07-30 08:00:00+00:00,86.45
3499,2019-07-31 08:00:00+00:00,84.83
3500,2019-08-01 08:00:00+00:00,87.979996
3501,2019-08-02 08:00:00+00:00,91.49
3502,2019-08-03 08:00:00+00:00,90.59
3503,2019-08-04 08:00:00+00:00,92.66
3504,2019-08-05 08:00:00+00:00,90.95
3505,2019-08-06 08:00:00+00:00,93.2
3506,2019-08-07 08:00:00+00:00,86.72
3507,2019-08-08 08:00:00+00:00,84.83
3508,2019-08-09 08:00:00+00:00,88.34
3509,2019-08-10 08:00:00+00:00,85.46001
3510,2019-08-11 08:00:00+00:00,86.18
3511,2019-08-12 08:00:00+00:00,86.63
3512,2019-08-13 08:00:00+00:00,87.71001
3513,2019-08-14 08:00:00+00:00,90.95
3514,2019-08-15 08:00:00+00:00,88.88
3515,2019-08-16 08:00:00+00:00,86.63
3516,2019-08-17 08:00:00+00:00,82.67
3517,2019-08-18 08:00:00+00:00,82.58
3518,2019-08-19 08:00:00+00:00,83.3
3519,2019-08-20 08:00:00+00:00,86.9
3520,2019-08-21 08:00:00+00:00,90.86
3521,2019-08-22 08:00:00+00:00,87.439995
3522,2019-08-23 08:00:00+00:00,84.38
3523,2019-08-24 08:00:00+00:00,88.07
3524,2019-08-25 08:00:00+00:00,90.05
3525,2019-08-26 08:00:00+00:00,92.03
3526,2019-08-27 08:00:00+00:00,89.87
3527,2019-08-28 08:00:00+00:00,87.53
3528,2019-08-29 08:00:00+00:00,89.87
3529,2019-08-30 08:00:00+00:00,92.84
3530,2019-08-31 08:00:00+00:00,92.66
3531,2019-09-01 08:00:00+00:00,91.22
3532,2019-09-02 08:00:00+00:00,94.64
3533,2019-09-03 08:00:00+00:00,93.38
3534,2019-09-04 08:00:00+00:00,97.16
3535,2019-09-05 08:00:00+00:00,94.46001
3536,2019-09-06 08:00:00+00:00,93.47
3537,2019-09-07 08:00:00+00:00,91.67
3538,2019-09-08 08:00:00+00:00,82.130005
3539,2019-09-09 08:00:00+00:00,84.2
3540,2019-09-10 08:00:00+00:00,79.34
3541,2019-09-11 08:00:00+00:00,83.03
3542,2019-09-12 08:00:00+00:00,91.49
3543,2019-09-13 08:00:00+00:00,93.92
3544,2019-09-14 08:00:00+00:00,95.99
3545,2019-09-15 08:00:00+00:00,91.310005
3546,2019-09-16 08:00:00+00:00,85.1
3547,2019-09-17 08:00:00+00:00,85.01
3548,2019-09-18 08:00:00+00:00,84.020004
3549,2019-09-19 08:00:00+00:00,81.32
3550,2019-09-20 08:00:00+00:00,81.5
3551,2019-09-21 08:00:00+00:00,89.51
3552,2019-09-22 08:00:00+00:00,92.93
3553,2019-09-23 08:00:00+00:00,84.74
3554,2019-09-24 08:00:00+00:00,86.18
3555,2019-09-25 08:00:00+00:00,89.6
3556,2019-09-26 08:00:00+00:00,78.53
3557,2019-09-27 08:00:00+00:00,77.36
3558,2019-09-28 08:00:00+00:00,72.32
3559,2019-09-29 08:00:00+00:00,75.47
3560,2019-09-30 08:00:00+00:00,73.94
3561,2019-10-01 08:00:00+00:00,76.82
3562,2019-10-02 08:00:00+00:00,82.49
3563,2019-10-03 08:00:00+00:00,80.69
3564,2019-10-04 08:00:00+00:00,78.8
3565,2019-10-05 08:00:00+00:00,85.189995
3566,2019-10-06 08:00:00+00:00,90.5
3567,2019-10-07 08:00:00+00:00,87.26
3568,2019-10-08 08:00:00+00:00,85.28
3569,2019-10-09 08:00:00+00:00,76.1
3570,2019-10-10 08:00:00+00:00,83.39
3571,2019-10-11 08:00:00+00:00,87.35
3572,2019-10-12 08:00:00+00:00,85.01
3573,2019-10-13 08:00:00+00:00,77.99
3574,2019-10-14 08:00:00+00:00,75.92
3575,2019-10-15 08:00:00+00:00,86.45
3576,2019-10-16 08:00:00+00:00,94.01
3577,2019-10-17 08:00:00+00:00,78.08
3578,2019-10-18 08:00:00+00:00,79.79
3579,2019-10-19 08:00:00+00:00,80.78
3580,2019-10-20 08:00:00+00:00,89.6
3581,2019-10-21 08:00:00+00:00,92.75
3582,2019-10-22 08:00:00+00:00,95.72
3583,2019-10-23 08:00:00+00:00,92.66
3584,2019-10-24 08:00:00+00:00,96.71001
3585,2019-10-25 08:00:00+00:00,93.11
3586,2019-10-26 08:00:00+00:00,89.24
3587,2019-10-27 08:00:00+00:00,71.69
3588,2019-10-28 08:00:00+00:00,76.91
3589,2019-10-29 08:00:00+00:00,72.86
3590,2019-10-30 08:00:00+00:00,76.73
3591,2019-10-31 08:00:00+00:00,78.17
3592,2019-11-01 08:00:00+00:00,82.31
3593,2019-11-02 08:00:00+00:00,85.01
3594,2019-11-03 08:00:00+00:00,82.4
3595,2019-11-04 08:00:00+00:00,83.21001
3596,2019-11-05 08:00:00+00:00,82.4
3597,2019-11-06 08:00:00+00:00,76.55
3598,2019-11-07 08:00:00+00:00,77.18
3599,2019-11-08 08:00:00+00:00,88.34
3600,2019-11-09 08:00:00+00:00,90.41
3601,2019-11-10 08:00:00+00:00,79.61
3602,2019-11-11 08:00:00+00:00,75.2
3603,2019-11-12 08:00:00+00:00,78.619995
3604,2019-11-13 08:00:00+00:00,74.3
3605,2019-11-14 08:00:00+00:00,72.41
3606,2019-11-15 08:00:00+00:00,72.77
3607,2019-11-16 08:00:00+00:00,80.51
3608,2019-11-17 08:00:00+00:00,90.95
3609,2019-11-18 08:00:00+00:00,90.5
3610,2019-11-19 08:00:00+00:00,78.44
3611,2019-11-20 08:00:00+00:00,58.55
